"course_id","hp","descr"
"NFYA04",6.0,"Nanovetenskapligt projekt"
"767A13",7.5,"Prevention och socialt arbete - aktuella perspektiv"
"HKDA01",7.5,"Matematik i vuxenundervisningen"
"TXNT11",6.0,"Positioneringssystem"
"TXNT10",6.0,"Vetenskaplig visualisering"
"TSDT81",6.0,"Datatransmission"
"TSDT80",10.0,"Kretsteori"
"TSDT83",6.0,"Informationsteori"
"TSDT82",6.0,"Informationsnät"
"NFYB47",7.5,"Mätteknik"
"NFYB46",4.5,"Astronomi"
"NFYB44",7.5,"Termodynamik"
"NFYB43",7.5,"Atom- och kärnfysik"
"NFYB42",7.5,"Mätteknik"
"NFYB41",7.5,"Elektronik"
"HPEB01",30.0,"Pedagogik 2"
"HPEB05",30.0,"Pedagogik 2"
"TCM010",6.0,"Ekonomisk grundkurs med företagsutveckling"
"HSOK10",15.0,"Master Thesis - French"
"BMN132",12.0,"Matematik II för tekniskt/naturvetenskapligt basår"
"BMN131",7.5,"Matematik I för tekniskt/naturvetenskapligt basår"
"BMN130",19.5,"Matematik för tekniskt/naturvetenskapligt basår"
"BMN136",6.0,"Matematisk breddning för tekniskt/naturvetenskapligt basår"
"BMN135",6.0,"Matematik breddning för tekniskt/naturvetenskapligt basår"
"VMF003",4.5,"Etik. allmän forskningsmetodik och vetenskapsteori"
"L7AA46",7.5,"Konflikter och etik i skolans vardag"
"L7AA45",7.5,"Elever med sociala och emotionella svårigheter"
"HREA02",60.0,"Religionsvetenskap 1-2"
"HOVA01",30.0,"Ledning av hälso- och välfärdsorganisationer 1"
"TKMJ04",4.0,"Miljöanpassning av produkter"
"TKMJ05",7.5,"Material i kretslopp"
"TKMJ06",4.5,"Miljömanagement"
"ÖHBX01",7.5,"Human biomedicin/Omvårdnad i samband med kirurgisk vård"
"TKMJ01",4.5,"Frontiers of Environmental Technology"
"TKMJ03",6.0,"Miljöledning"
"TCM019",12.0,"Praktikkurs - möbeldesign"
"LSFYC4",15.0,"Fysik (51-60)"
"LSFYC3",15.0,"Fysik (41-50)"
"LSFYC2",15.0,"Statistisk fysik och fasta tillståndets fysik (51-60)"
"LSFYC1",15.0,"Mekanik och fysikaliska seminarier (41-50)"
"TCM018",18.0,"Möbeldesign V"
"947A01",15.0,"Theories and Practice of Outdoor Education and Learning"
"947A03",15.0,"Theories and Methods of Research"
"947A02",15.0,"Outdoor Education and Outdoor Didactics"
"947A05",15.0,"Thesis with Focus on Natural Science"
"947A04",15.0,"Thesis with Focus on Liberal Arts and Social Science"
"9RE311",15.0,"Religionskunskap (1-15hp)"
"715G02",30.0,"Tyska 2. fortsättningskurs"
"715G03",30.0,"Tyska 3. fördjupningskurs"
"715G01",30.0,"Tyska 1. grundkurs"
"BFN122",12.0,"Fysik B för tekniskt/naturvetenskapligt basår"
"BFN121",7.5,"Fysik A för tekniskt/naturvetenskapligt basår"
"BFN120",19.5,"Fysik för tekniskt/naturvetenskapligt basår"
"ÖSGRHA",60.0,"Förutsättningar för Rörelse. Hälsa och Interaktion. A-nivå"
"ÖSGRHB",60.0,"Rörelse. Hälsa och Interaktion vid funktionsstörningar. B-nivå"
"HTFB01",30.0,"Teoretisk filosofi 2 med vetenskapsteoretisk inriktning"
"9SVA71",15.0,"Litteraturvetenskap (76-90 hp)"
"725A02",6.0,"Avancerad databasdesign"
"FLI006",30.0,"Litteraturvetenskap 2"
"FLI003",30.0,"Litteraturvetenskap 3"
"725A01",6.0,"Design för användbarhet"
"HETX09",7.5,"Globalisation and Global Justice"
"HETX08",7.5,"Social and Political Ethics"
"HETX06",15.0,"Business Ethics"
"HSTA68",7.5,"Undersökningsmetodik"
"HREA09",15.0,"Genus och religion"
"HETX03",7.5,"Reading Course in Bioethics"
"XNOA01",7.5,"Nationell introduktionskurs i teknik"
"HETX01",15.0,"Technology. Information and Ethics"
"HMXC18",15.0,"Hantering av miljöproblem i ett nationellt perspektiv"
"HMXC17",15.0,"Measuring Environmental Pollution"
"HMXC16",15.0,"Management of Environmental Problems in an International Perspective"
"HMXC15",15.0,"Management of Environmental Problems from a Swedish Perspective"
"HMXC14",15.0,"Resource Flows through Products and Production"
"HMXC13",15.0,"Integrated Environmental Management in Corporations and other Organizations"
"HMXC12",15.0,"Sampling Design. Analysis and Interpretation of Environmental Data"
"HMXC11",15.0,"Measuring Environmental Pollution"
"HMXC10",15.0,"Tillsyn inom livsmedel och hälsoskydd"
"VMX011",15.0,"Förändrade perspektiv i logopedi"
"745A18",15.0,"Socialt arbete som kunskapsområde. teori och metod"
"745A19",15.0,"Magisteruppsats i socialt arbete"
"745A16",30.0,"Socialt arbete ur ett hälso- och omsorgsperspektiv"
"745A17",30.0,"Ledning. organisering och förändring av socialt arbete"
"745A14",30.0,"Examensarbete inom socialt arbete. avancerad kurs"
"745A15",30.0,"Socialt arbete ur ett behandlingsperspektiv"
"745A12",15.0,"Äldreomsorgens mångfald. avancerad kurs"
"745A13",15.0,"Den äldre människan i samhället. avancerad kurs"
"745A10",15.0,"Äldreomsorgens mångfald"
"745A11",30.0,"Examensarbete inom socialt arbete"
"LBXA82",7.5,"Handledning av gymnasieskolans projektarbete"
"LIENA1",30.0,"Språk och kultur (1-20)"
"TMMV11",6.0,"Strömningslära och värmeöverföring"
"TFFM40",6.0,"Materialtekniska analysmetoder"
"TMMV15",6.0,"Strömningslära och värmeöverföring"
"ÖSKUTC",7.5,"Kliniska studier för utbytesstudenter. C-nivå"
"BKN130",6.0,"Kemi B för tekniskt/naturvetenskapligt basår"
"XHSKA1",15.0,"Makt och problem i välfärdsstaten"
"TBMI25",6.0,"Klassificering. inlärning och neuronnät"
"TNK110",6.0,"Mobil kommunikation och nätverk"
"9TX203",15.0,"Slöjdens tradition och samtid (31-45hp)"
"9TX202",15.0,"Lärandeprocesser i slöjd (16-30hp)"
"9TX201",15.0,"Det pedagogiska slöjdrummet (1-15hp)"
"9TX204",15.0,"Slöjd och slöjddidaktik (46-60hp)"
"TXD005",7.5,"Javaprogrammering för virtuell modellering"
"9SH341",15.0,"Samhällsvetenskapligt projekt (46-60 hp)"
"TDDB78",6.0,"Programmering av parallelldatorer. inbyggda system"
"LSENA1",30.0,"Språk och kultur (1-20)"
"TDDB71",7.5,"Språkteknologi"
"TDDB73",7.5,"Språkteknologiska system"
"TDDB72",7.5,"Processprogrammering. operativsystem och realtidsoperativsystem"
"TDDB75",4.5,"Simuleringsprojekt"
"TDDB77",6.0,"Databaser och bioinformatik"
"HEMX01",30.0,"Etnicitet. nationalism och migration"
"TFKE36",6.0,"Biokemi 2"
"TBMI27",9.0,"Klassificering. tolkning och beslutsstöd"
"HHSD17",6.0,"Individual In-depth Course I"
"LIAA40",13.5,"Färdighetsträning. barns utveckling i uttrycksmedlen"
"LIAA43",9.0,"Barn och ungdomar med behov av särskilt stöd. med praktik"
"LIAA45",3.0,"Kommunikation III"
"LIAA44",13.5,"Yrkesrollen IV. med praktik"
"ÖMBEPI",7.5,"Epidemiology for Medical Biologists. D-nivå"
"TEIE99",6.0,"Logistikens rättsliga omvärld"
"TEIO28",6.0,"Integrerad projektledning"
"TEIO25",4.5,"Entreprenörskap och industriell dynamik"
"TEIO24",4.0,"Projektledning"
"TEIO27",2.0,"Teknikbaserat entreprenörskap"
"TEIO20",6.0,"Entreprenörskap och start av nya verksamheter"
"TEIO23",6.0,"Industriell projektledning"
"TBME07",6.0,"Medicinsk teknik - projektkurs"
"TBME04",6.0,"Anatomi och fysiologi"
"TBME02",4.5,"Anatomi och fysiologi"
"TBME03",6.0,"Biokemi och cellbiologi"
"TBME01",3.0,"Medicin och teknik"
"TBME08",6.0,"Biomedicinsk modellering och simulering"
"ETE217",7.5,"Ljud och ljudteknik"
"ETE216",1.5,"Digitalteknik"
"ETE215",7.5,"Grafisk design och teknik"
"ETE214",7.5,"Rysk påbyggnadskurs i språk. kultur och statsskick"
"ETE212",4.5,"Matematiskt tänkande"
"ETE210",7.5,"Nordostasien - aktuell politik och ekonomi"
"HFÖB80",7.5,"Verksamhetsbaserade informationssystem och produktuveckling av IT"
"HFÖB81",7.5,"Finansiell planering"
"HFÖB84",7.5,"Ledarskap"
"HFÖB85",7.5,"Samhällsvetenskaplig metod"
"ETE219",7.5,"Elementär linjär algebra"
"ETE218",9.0,"Elementär envariabelanalys"
"9ST331",15.0,"Samhällsvetenskapligt tema. Människans boningar (31-45hp)"
"HKGCB4",7.5,"Språk. kultur och kognition"
"HKGCB6",7.5,"Kognitiv neuropsykologi"
"LIDAA1",15.0,"Datavetenskap (1-10)"
"751G21",15.0,"The Swedish Model"
"HTKX21",15.0,"Kommunikation mellan människor. En grundkurs i kommunikation"
"HTKX20",15.0,"Det professionella samtalet i vård. omsorg och socialt arbete"
"HTKX23",15.0,"Berättelser och berättande"
"HTKX22",7.5,"Funktionshinder och webbaserat lärande"
"HTKX25",7.5,"Funktionshinder och webbaserat lärande"
"HTKX24",15.0,"Det professionella samtalet"
"TFFY39",7.5,"Elektromagnetism"
"HCOLN2",7.5,"Muntligt och skriftlig framställning I"
"FIN510",15.0,"Examensarbete"
"747G74",4.0,"Affärsrätt för internationella ekonomer II"
"747G75",15.0,"EU-rätt. grundkurs"
"747G76",7.5,"Allmän EU-rätt. grundkurs"
"747G77",12.0,"Offentlig rätt med EU-rätt"
"747G70",5.0,"Associationsrätt"
"747G71",7.5,"Arbetsrätt"
"747G72",15.0,"Arbetsrätt och förhandling"
"747G73",15.0,"Kredit- och exekutionsrätt"
"747G78",4.0,"Internationell affärsrätt"
"747G79",7.5,"Börsrätt"
"TQIE10",16.0,"Examensarbete"
"731G09",9.0,"Att arbeta med grupper - utveckling och konflikter"
"HRVC80",0.0,"Religionsvetenskap C - Portfolioredovisning. etapp II"
"TSEA82",4.0,"Datorteknik"
"97UA11",3.0,"Teachers. School and Society. 3 ECTS"
"TFBI14",3.0,"Bioinformatik"
"751A14",7.5,"Nordic Culture (s)"
"TVMB25",6.0,"Tillämpad bioteknik i samhället"
"TVMB24",10.0,"Teknisk mikrobiologi och immunologi"
"TVMB23",6.0,"Bioteknisk metodik"
"TVMB22",4.0,"Immunteknik och biomedicin"
"TVMB21",6.0,"Teknisk mikrobiologi"
"TVMB20",8.0,"Tillämpad cellbiologi"
"ÖSGYT6",30.0,"Termin 6 sjukgymnastutbildningen"
"ÖSGYT5",30.0,"Termin 5 sjukgymnastutbildningen"
"ÖSGYT4",30.0,"Termin 4 sjukgymnastutbildningen"
"TQKB40",45.0,"Examensarbete"
"ÖSGYT2",30.0,"Termin 2 sjukgymnastutbildningen"
"HNAA14",7.5,"Finansiell ekonomi"
"TETS17",5.0,"Integrerad logistik M"
"TETS15",4.0,"Grundläggande logistik M"
"TETS14",4.5,"Teknisk logistik"
"TETS13",4.5,"Grundläggande logistik M"
"TETS11",4.5,"Integrerad logistik"
"731G04",15.0,"Rörlighetens betydelse för att främja hälsa och lärande i arbetslivet. fortsättningskurs"
"8FA041",30.0,"Forskningsförberedande kurs 1 a"
"731G05",7.5,"Mångfald i samhälle och arbetsliv. grundkurs"
"8FA040",7.5,"Introduction to Advanced Academic Studies in Medical Biosciences"
"731G06",7.5,"Arbetslivets etik. grundkurs"
"LKEA10",30.0,"Svenska som andraspråk 1"
"8FA047",7.5,"Hälsa. livskvalitet och funktionsförmåga som utfallsmått"
"731G07",7.5,"Socialpsykologi i arbetslivet"
"8FA046",7.5,"Oral and Verbal Apraxia in Children; Assessment"
"LKCA87",7.5,"Utomhuspedagogik med estetisk inriktning"
"738G10",30.0,"Medie- och kommunikationsvetenskap 3. fördjupningskurs"
"738G11",7.5,"Medier. kommunikation och offentlighet"
"738G12",7.5,"Medier. kommunikation och samtidskultur"
"XPEA19",6.0,"Universitetspedagogik. steg2. Design. utvärdering och organisation för lärande"
"TXPR18",6.0,"Service Marketing Management"
"TXPR17",9.0,"Strategic Quality Management"
"TXPR16",9.0,"Industrial Marketing and Product Development"
"LXAA51",15.0,"Barn och ungdom i behov av särskilt stöd"
"TXPR14",6.0,"Strategic Pharmaceutical Marketing"
"TXPR13",6.0,"International Business Negotiation and Communication Techniques"
"TXPR12",6.0,"International Marketing"
"TXPR11",6.0,"E-Business and Business Development"
"XPEA10",30.0,"Pedagogik för rådgivningsansvariga inom skogsvårdssektorn"
"TQTM33",30.0,"Examensarbete"
"733A04",7.0,"Normative Theories of International Relations"
"733A05",5.0,"Research Design and Methods 1"
"733A06",8.0,"Research Design and Methods 2"
"733A07",7.0,"International Governance and Civil Society"
"733A01",30.0,"Statsvetenskap 4. avancerad kurs"
"733A02",7.0,"International Relations Theory"
"733A03",8.0,"The Politics and Economics of International Relations"
"733A08",8.0,"International Organisations Theory and Practice"
"733A09",7.0,"Contemporary Issues in International Governance"
"722G75",15.0,"Utlandspraktik"
"754G17",15.0,"Skapande arbetets metoder 1. grundkurs"
"722G77",15.0,"Project Work"
"722G76",15.0,"Redovisning"
"722G71",7.5,"Externredovisning. fördjupning"
"722G70",7.0,"Externredovisning"
"722G73",15.0,"Uppsats"
"754G11",15.0,"International Course in Drama Communication B"
"722G79",7.5,"Investment Valuation"
"722G78",7.0,"Kalkylering och budgetering"
"754G18",15.0,"Skapande arbetets metoder 2. fortsättningskurs"
"754G19",7.5,"Textil formgivning 1. grundkurs"
"HSQD03",30.0,"Magisteruppsats"
"HSQD01",30.0,"Magisteruppsats"
"TMKT45",6.0,"Introduktion till produktutveckling"
"TQTM30",30.0,"Examensarbete"
"LOG705",7.5,"Samtalsanalys i logopedisk praktik. D-nivå"
"TMMI18",6.0,"Konstruktionsmaterial"
"TMMI19",6.0,"Konstruktionsmetodik"
"TMMI16",6.0,"Maskinelement"
"TMMI17",6.0,"Hållfasthetslära"
"TMMI14",6.0,"Mekanisk värmeteori och strömningslära"
"TMMI15",9.0,"Produktionsteknik"
"LISHB1",15.0,"Internationella relationer (21-30)"
"LISHB2",15.0,"Samhällsvetenskapligt projekt (31-40)"
"TMMI11",7.5,"Konstruktionsprojekt"
"LPSPA7",15.0,"Svenska språket i tal och skrift"
"LOG704",4.5,"Statistik och forskningsmetodik inför magisteruppsats. C-nivå"
"HKBA95",7.5,"FN-kunskap 2"
"HPGC01",15.0,"Forsknings- och utvecklingsarbete i skolan"
"HPGC02",15.0,"Grundläggande forskningsmetod inom ämnesfältet pedagogiskt arbete"
"HPGC04",15.0,"Uppsatsarbete I"
"ÖFHHEL",12.0,"Hälsa - etik - lärande. A-nivå"
"LKDA41",15.0,"Undervisningsprocessen"
"TXMT23",6.0,"Lean Production"
"713G10",30.0,"Spanska 2. fortsättningskurs"
"LPSPA8",15.0,"Svenska för lärare 3 - litteraturvetenskap"
"TQDV10",16.0,"Examensarbete"
"TXMT20",6.0,"Management Systems and Sustainability"
"LIREA2",15.0,"Religionskunskap (11-20)"
"LIREA1",15.0,"Religionskunskap (1-10)"
"TMPS22",6.0,"Monteringsteknik"
"TMPS23",6.0,"Konstruktionsprojekt"
"TMPS20",7.5,"Industrirobotteknik"
"924G10",15.0,"Mångfaldskunskap"
"TMPS26",6.0,"Industrirobotteknik"
"TMPS27",6.0,"Produktionssystem"
"TMPS24",6.0,"Datorstödd produktframställning"
"TMPS25",18.0,"Produktionssystem - projektkurs"
"8ATG60",15.0,"Arbetsterapi i ett klient- och professionsperspektiv"
"8ATG61",4.5,"Professionell utveckling och ledarskap inom arbetsterapi"
"NVCB01",7.5,"Bioinformatik - biologiska tillämpningar"
"790G30",15.0,"Religionsvetenskap - Bibelvetenskap. fortsättningskurs"
"746A63",15.0,"Analytical Frameworks in Sustainability Studies"
"790G32",15.0,"Religionsvetenskap - Biblisk hebreiska. grundkurs"
"HSOHB1",30.0,"Handläggning och verksamhetsledning i social omsorg"
"746A66",15.0,"Climate Science and Policy"
"746A67",4.0,"Advancement in Environmental Management and Industrial Ecology"
"790G36",15.0,"Religionsvetenskap - Gamla testamentet icke-språkligt. fortsättningskurs"
"746A65",7.5,"Sustainable and Low-Cost Sanitation"
"790G38",15.0,"Religionsvetenskap Bibelvetenskap -  Dödahavsrullarna Innehåll. historia och forskning. fortsättningskurs"
"746A68",15.0,"Fysisk planering och fjärrvärme"
"746A69",15.0,"Sustainable Resources Management"
"LITXA2",15.0,"Sömnad och konstruktion (11-20)"
"TFFY43",4.5,"Analytisk mekanik"
"TFFY42",3.0,"Elektricitetslära D"
"NKEB23",7.5,"Oorganisk kemi"
"TFFY46",5.0,"Mekanik D"
"NKEB24",7.5,"Fysikalisk kemi. spektroskopi"
"TFFY49",3.0,"Elektromagnetism"
"711G20",7.5,"Science-Fiction Classics. gk"
"711G21",7.5,"Academic English for Exchange Students"
"HPPB19",7.5,"Att undersöka grupper"
"711G23",15.0,"Engelska 3. uppsats"
"711G24",7.5,"Modern American Classics"
"711G25",30.0,"Engelska 2. fortsättningskurs"
"711G26",30.0,"Engelska 1"
"NMAA04",6.0,"Matematik"
"NMAA09",6.0,"Matematisk grundkurs"
"HPPB10",4.5,"Människan i samspel med maskiner och system"
"HPPB15",10.5,"Utvecklingspsykologiska avvikelser"
"8MM123",7.5,"Iscensätta lärande i hälso- och sjukvårdens professionsutbildningar"
"8MM127",7.5,"Nackbesvär - undersökning och behandling"
"8MM126",7.5,"Pedagogiska processer i hälso- och sjukvård del 2"
"TFBI19",15.0,"Molekylärgenetik"
"799G06",30.0,"Praktik"
"799G07",7.5,"Intensive Beginner´s course in Swedish for Exchange Students"
"799G04",7.5,"Ghosts and the Gothic"
"799G05",15.0,"Praktik"
"734G18",15.0,"Ledarskap i förändring. fortsättningskurs"
"799G03",7.5,"Mat och kultur. grundkurs"
"799G01",30.0,"Orkesterspel. grundkurs"
"HAFAA7",12.0,"Rättsteori och rättsteknik"
"941G01",15.0,"Vetenskapsteori och forskningsmetod. fördjupningskurs"
"734G16",15.0,"Grundläggande forskningsmetodik. fortsättningskurs"
"HAFAA4",10.5,"Affärsjuridisk introduktionskurs"
"734G10",15.0,"Utbildning och lärande i arbetslivet Arbetslivets pedagogik I (nätkurs)"
"734G11",15.0,"Organisation och förändringsarbete Arbetslivets pedagogik II"
"799G08",7.5,"Erasmus Language Course for Exchange students (EILC)"
"HAFAA0",12.0,"Rättsteori och rättsteknik"
"9GF231",15.0,"Att grundlägga färdigheter i läsning. skrivning och matematik (31-45hp)"
"VMFHX4",15.0,"Folkhälsovetenskap IV"
"VMFHX3",15.0,"Folkhälsovetenskap III"
"VMFHX2",15.0,"Folkhälsovetenskap II"
"TFYY17",7.5,"Quantum Mechanics II (doktorandkurs)"
"TFYY16",7.5,"Quantum Mechanics I (doktorandkurs)"
"HKTA40",7.5,"Retorik - verktyg för retorisk analys"
"HGGA01",30.0,"Geografi 1"
"VMF020",7.5,"Cell- och molekylärbiologisk metodik"
"HPPD10",10.5,"Forskningsmetodik"
"VMF022",7.5,"Forskningsprocessen"
"9KE311",15.0,"Allmän kemi (1-15hp)"
"9BI341",15.0,"Zoologi. morfologi. systematik och fysiologi (46-60 hp)"
"9KE241",15.0,"Analytisk kemi och verksamhetsförlagd utbildning med ämnesdidaktik (46-60 hp)"
"727G10",30.0,"Kulturgeografi. fortsättningskurs"
"727G11",30.0,"Kulturgeografi. fördjupningskurs"
"LPNSC7",15.0,"Kemi. industri och miljö"
"ÖMBMEC",15.0,"Examensarbete - medicin. C-nivå"
"92GE27",15.0,"Geografi (16-30hp)"
"732G23",7.5,"Tidsserieanalys"
"732G22",15.0,"Grunder i statistisk metodik"
"732G21",15.0,"Sambandsmodeller"
"732G20",7.5,"Statistisk teori I"
"732G27",15.0,"Kandidatuppsats i statistik. fördjupningskurs"
"732G26",15.0,"Surveymetodik med uppsats"
"732G25",15.0,"Statistisk analys av samhällsdata"
"732G24",7.5,"Epidemiometri"
"TMTS17",8.0,"Entreprenörskap och start av nya verksamheter"
"TMTS16",8.0,"Designprojekt 1"
"TMTS15",8.0,"Projektkurs möbelklädsel"
"TMTS14",15.0,"Furniture Design. Scandinavian Approach"
"TMTS13",9.0,"Chemistry for Conservators"
"TMTS12",6.0,"Stilhistoria II"
"TMTS10",15.0,"Projektkurs. fördjupning av stoppningstekniker. fk"
"TMIA12",6.0,"Produktutveckling och ergonomi"
"TMIA10",4.0,"Ljudmiljö och ergonomi för musikproducenter"
"TMIA11",6.0,"Arbetsvetenskaplig grundkurs"
"TMIA14",6.0,"Produktdesign - projekt"
"TMIA15",7.5,"Human Factors Research Methodology and Field Experimentation (doktorandkurs)"
"TATA50",4.0,"Transformteori"
"729A21",7.5,"Evolutionär kognition"
"729A20",7.5,"Kognition och emotion"
"729A23",6.0,"Kognitionsvetenskaplig teori"
"729A22",15.0,"Interaktonsdesign studio"
"HFÖC41",15.0,"Företagsfinansiering och företagsvärdering"
"729A24",7.5,"Seriösa spel"
"HFÖC43",15.0,"Strategy - Classic and Contemporary Views"
"HFÖC42",15.0,"Företagande i kunskaps- och förändringsperspektiv"
"729A29",7.5,"Semiotik"
"TMKT49",8.0,"Formgivning"
"737A39",6.0,"Applied Quantitative Methods"
"737A38",6.0,"Applied Qualitative Methods"
"737A35",6.0,"Individual In-depth Course III"
"737A34",6.0,"Individual In-depth Course II"
"919G01",7.5,"Forntida hantverksteknik och upplevelsebaserat lärande"
"ÖRECPA",60.0,"Människa. hälsa och läkemedlens uppbyggnad"
"TATA53",6.0,"Linjär algebra. överkurs"
"8LOG55",4.5,"Statistik och vetenskaplig metod"
"737A32",12.0,"Literature Review and Project Planning"
"713G35",30.0,"Spanska. nybörjarkurs"
"713G34",7.5,"Spanska Att kommunicera skriftligt på spanska"
"713G37",7.5,"Spanska språket - grammatik. fonetik och uttal"
"713G36",7.5,"Spanska Preparandkurs"
"733G33",7.5,"Statsvetenskaplig metod 2"
"713G38",7.5,"Spanska Madrid - historia och konst"
"733G31",15.0,"FN i världspolitiken"
"733G37",3.0,"Introduktion till politikstudiet"
"733G36",7.5,"Politisk teori 2"
"733G35",15.0,"Kandidatuppsats i statsvetenskap"
"733G34",7.5,"Fördjupningkurs i statsvetenskap"
"LPSPC8",15.0,"Franska. 51-60p"
"TNK032",6.0,"Planering av transporter och logistik"
"LPSPC2",15.0,"Examensarbete i engelska inom lärarprogrammet"
"LPSPC1",15.0,"Engelska (41-50)"
"LPSPC6",15.0,"Tyska 4"
"LPSPC7",15.0,"Tyska. 10 poäng (51-60 poäng)"
"XHTD01",7.5,"Kommunikation. teknik och samhälle"
"LISVB2",15.0,"Språkbeskrivning (21-30)"
"HDISX2",7.5,"Webbprogrammering och databaser"
"HDISX1",7.5,"Informationskompetens för distansutbildare"
"HDISX4",7.5,"Webbpublicering Teknik. design. kommunikation"
"THFR11",6.0,"Franska I"
"LISVB1",15.0,"Svenskämnets villkor och förutsättningar (31-40)"
"HRVD40",30.0,"Religionsvetenskap D - Kristendomens historia"
"THFR10",7.0,"Franska Ii. I"
"TSBB41",6.0,"Klassificering. inlärning och neuronnät"
"NFYB01",6.0,"Vågfysik"
"9VU002",7.5,"Sverige och svenskarna i den globaliserade ekonomin"
"TEXMAS",0.0,"Auskultation i examensarbete"
"763A11",15.0,"Specialisation Course - English"
"NFYB05",4.0,"Vetenskaplig kommunikation"
